Frame,Contour ID 1,Contour ID 2,X,Y
1,4804,8901,64,217
1,4807,14314,127,81
1,4807,14316,127,81
1,4807,15088,125,80
1,4807,15091,125,80
1,4808,11063,121,166
1,4808,14031,121,166
1,4808,14033,121,166
1,4808,9911,121,166
1,4809,10114,141,209
1,4810,12778,73,20
1,4810,12779,73,20
1,4810,13794,73,18
1,4810,13796,73,18
1,4811,13258,65,125
1,4811,13259,65,125
1,4825,12783,64,18
1,4832,13356,86,26
1,4832,13357,86,26
1,4832,12773,86,17
1,4832,12774,86,17
1,4838,15042,220,132
1,4838,11219,220,131
1,4839,15163,38,1
1,4841,15324,81,181
1,4841,15326,81,181
1,4841,15326,81,181
1,4845,15439,117,189
1,4845,15441,117,189
1,4845,7014,117,189
1,4847,15041,221,132
1,4847,15042,221,132
1,4852,10467,54,189
1,4855,15109,197,134
1,4855,15111,197,134
1,4855,14091,196,133
1,4855,14093,196,133
1,4858,13601,122,33
1,4858,13602,122,33
1,4858,10427,122,33
1,4858,11403,122,33
1,4863,14096,194,135
1,4863,14098,194,135
1,4863,14848,193,133
1,4863,14851,193,133
1,4874,15075,200,70
1,4874,15078,200,70
1,4874,11077,199,61
1,4877,13377,190,135
1,4877,13378,190,135
1,4877,14161,187,137
1,4877,14163,187,137
1,4878,13033,129,181
1,4878,12686,129,180
1,4878,12687,129,180
1,4880,5850,181,11
1,4881,14116,207,131
1,4881,14118,207,131
1,4884,12851,117,175
1,4884,12852,117,175
1,4885,12703,59,38
1,4888,13227,141,22
1,4888,13229,141,22
1,4888,13229,139,21
1,4888,13231,139,21
1,4904,5944,210,62
1,4906,9871,50,17
1,4906,11098,50,17
1,4909,14341,118,200
1,4909,14344,118,200
1,4911,12892,35,38
1,4911,12894,35,38
1,4911,10471,35,38
1,4915,13598,86,35
1,4915,13599,86,35
1,4918,14233,205,128
1,4918,14235,205,128
1,4922,13678,211,129
1,4922,13680,211,129
1,4922,9879,212,124
1,4922,10309,212,124
1,4923,13241,38,21
1,4923,13243,38,21
1,4927,14589,160,81
1,4927,14591,160,81
1,4939,14084,201,130
1,4939,14087,201,130
1,4939,17291,200,133
1,4941,6353,55,164
1,4942,13003,43,164
1,4942,13005,43,164
1,4942,13005,43,164
1,4942,13006,43,164
1,4953,17063,165,52
1,4956,10956,211,130
1,4959,13016,43,153
1,4959,13017,43,153
1,4959,10374,43,153
1,4964,12991,61,131
1,4964,12993,61,131
1,4968,13931,86,82
1,4968,11004,85,81
1,4969,13540,37,15
1,4969,13542,37,15
1,4972,12774,84,18
1,4972,12775,84,18
1,4972,13413,83,17
1,4975,12852,114,175
1,4975,12853,114,175
1,4975,12853,114,175
1,4977,13510,64,30
1,4977,13512,64,30
1,4978,5349,204,131
1,4978,14129,204,131
1,4979,5866,196,136
1,4984,12936,154,168
1,4984,12938,154,168
1,4984,13468,153,170
1,4984,13469,153,170
1,4986,12828,106,209
1,4986,12829,106,209
1,4989,11300,213,16
1,4991,13773,77,167
1,4992,13711,121,22
1,4992,13713,121,22
1,4993,12932,157,169
1,4993,12934,157,169
1,4993,10862,157,168
1,4994,6859,129,212
1,4994,14657,129,212
1,5010,5364,140,4
1,5013,15387,202,75
1,5013,15389,202,75
1,5013,15189,199,78
1,5014,15510,200,134
1,5028,15441,117,189
1,5028,15443,117,189
1,5028,15443,117,189
1,5028,15445,117,189
1,5029,12833,100,182
1,5029,12834,100,182
1,5030,13793,69,18
1,5030,13794,69,18
1,5040,13358,79,28
1,5040,9977,79,26
1,5042,5224,63,31
1,5043,5344,217,19
1,5053,15372,88,206
1,5053,15374,88,206
1,5057,9966,210,133
1,5058,17471,154,20
1,5063,12743,68,214
1,5063,12744,68,214
1,5063,10250,68,215
1,5065,12983,210,94
1,5065,12985,210,94
1,5065,9919,210,93
1,5065,11322,210,93
1,5066,13689,82,12
1,5066,13691,82,12
1,5068,14093,195,135
1,5068,14096,195,135
1,5069,14346,117,200
1,5069,14348,117,200
1,5069,11105,116,200
1,5070,5571,92,190
1,5070,13786,92,190
1,5070,17446,92,190
1,5070,10505,92,190
1,5079,13506,66,27
1,5079,13508,66,27
1,5083,15153,203,131
1,5083,17457,201,133
1,5088,12668,57,145
1,5088,12669,57,145
1,5092,12739,69,185
1,5092,12740,69,185
1,5092,15491,69,185
1,5099,10425,143,69
1,5101,12887,65,106
1,5103,5383,61,104
1,5103,6945,61,104
1,5106,12706,57,19
1,5106,12707,57,19
1,5106,10737,57,19
1,5108,14959,218,136
1,5108,14962,218,136
1,5112,15223,178,22
1,5112,5836,176,22
1,5115,15168,202,113
1,5115,15002,202,114
1,5115,15004,202,114
1,5120,14059,104,195
1,5120,14062,104,195
1,5122,12886,66,108
1,5122,12887,66,108
1,5122,14791,66,108
1,5124,13726,155,21
1,5124,13729,155,21
1,5126,12889,35,39
1,5126,12890,35,39
1,5126,14721,35,38
1,5128,12680,41,152
1,5134,15054,152,20
1,5134,15057,152,20
1,5134,13218,150,21
1,5134,13219,150,21
1,5136,12940,154,167
1,5136,12941,154,167
1,5136,13464,152,168
1,5136,13468,152,168
1,5137,12999,54,130
1,5142,13200,105,20
1,5142,13202,105,20
1,5142,13900,103,15
1,5142,13901,103,15
1,5144,12800,46,97
1,5144,12801,46,97
1,5144,10208,47,96
1,5154,9864,177,128
1,5157,13421,162,120
1,5157,13423,162,120
1,5178,12949,80,111
1,5178,12951,80,111
1,5206,11072,203,69
1,5208,5378,131,17
1,5208,13237,131,17
1,5210,7018,134,183
1,5210,15307,134,183
1,5210,10049,134,183
1,5217,14851,192,134
1,5218,5768,104,12
1,5224,8908,63,31
1,5250,15248,150,30
1,5250,7050,150,30
1,5251,10948,121,49
1,5252,13393,68,132
1,5253,14033,121,166
1,5253,14036,121,166
1,5265,10876,124,55
1,5283,9947,122,28
1,5290,10401,193,22
1,5291,14047,169,7
1,5291,14050,169,7
1,5293,12934,155,168
1,5293,12936,155,168
1,5293,7074,154,169
1,5295,13566,52,122
1,5295,13567,52,122
1,5296,5753,197,135
1,5314,13945,184,205
1,5314,13947,184,205
1,5316,8958,189,16
1,5316,10655,189,16
1,5316,14730,189,16
1,5316,14733,189,16
1,5316,14733,189,16
1,5321,12667,57,145
1,5321,12668,57,145
1,5323,10584,55,36
1,5323,15296,55,36
1,5327,12788,66,83
1,5327,12789,66,83
1,5327,14639,65,83
1,5329,14424,182,158
1,5329,14427,182,158
1,5331,14124,205,129
1,5331,14127,205,129
1,5331,14235,205,128
1,5333,13533,73,153
1,5333,13535,73,153
1,5333,10015,73,153
1,5344,11085,215,20
1,5345,14617,117,203
1,5345,10927,116,203
1,5347,13427,67,169
1,5347,13430,67,169
1,5349,14129,204,131
1,5354,15072,200,71
1,5354,15075,200,71
1,5356,12938,154,168
1,5356,12940,154,168
1,5358,15136,202,130
1,5360,9917,38,28
1,5360,12815,38,28
1,5360,12816,38,28
1,5360,12816,37,28
1,5368,12710,47,27
1,5368,12711,47,27
1,5370,5872,174,170
1,5370,13611,174,170
1,5370,10575,174,170
1,5371,13433,71,214
1,5373,6904,117,202
1,5373,14615,117,202
1,5373,14617,117,202
1,5373,6770,117,202
1,5376,14100,217,136
1,5376,14102,217,136
1,5378,13237,131,17
1,5380,13099,116,164
1,5380,13100,116,164
1,5383,6945,61,104
1,5385,8906,43,24
1,5385,15020,43,24
1,5388,5470,100,189
1,5388,14064,100,189
1,5388,14066,100,189
1,5388,10632,100,189
1,5399,15171,221,221
1,5399,15173,221,221
1,5404,15266,184,134
1,5404,13588,182,134
1,5404,13589,182,134
1,5441,10329,214,13
1,5442,13988,80,29
1,5444,12883,63,112
1,5444,12884,63,112
1,5447,13275,90,134
1,5447,13277,90,134
1,5449,12882,63,112
1,5449,12883,63,112
1,5456,5631,199,160
1,5456,11061,199,160
1,5457,8889,79,84
1,5462,14217,219,111
1,5462,14219,219,111
1,5462,7122,218,109
1,5462,10543,218,109
1,5466,13602,122,33
1,5466,13603,122,33
1,5470,14064,100,189
1,5470,14066,100,189
1,5470,11376,100,189
1,5492,14281,187,203
1,5492,14282,187,203
1,5496,6916,100,179
1,5496,12837,100,179
1,5496,12838,100,179
1,5500,14965,60,194
1,5500,14968,60,194
1,5500,10390,60,194
1,5505,11085,214,18
1,5508,14875,171,134
1,5508,14877,171,134
1,5512,14309,134,74
1,5512,14311,134,74
1,5513,12791,58,83
1,5513,12792,58,83
1,5513,10796,58,83
1,5514,12863,118,126
1,5514,12864,118,126
1,5516,14270,119,199
1,5516,14273,119,199
1,5520,14278,188,202
1,5520,14281,188,202
1,5534,14253,176,62
1,5534,14256,176,62
1,5536,13423,158,116
1,5536,13425,158,116
1,5543,12985,209,94
1,5543,12987,209,94
1,5548,9947,116,30
1,5549,13226,145,22
1,5549,13227,145,22
1,5549,11308,143,20
1,5561,15496,107,6
1,5562,13456,44,18
1,5562,13458,44,18
1,5562,10603,44,18
1,5571,13786,92,190
1,5571,10717,92,190
1,5577,14290,112,76
1,5577,14295,112,76
1,5589,14247,187,54
1,5589,14253,187,54
1,5591,15246,158,35
1,5591,15248,158,35
1,5593,13564,55,164
1,5595,14672,101,139
1,5595,14674,101,139
1,5595,10943,101,139
1,5596,12734,77,181
1,5596,12735,77,181
1,5597,13919,95,57
1,5597,13924,95,57
1,5598,13523,57,153
1,5598,13524,57,153
1,5602,14303,143,65
1,5602,14308,143,65
1,5603,12714,36,28
1,5603,12715,36,28
1,5603,7182,36,28
1,5604,12899,41,47
1,5604,12902,41,47
1,5606,13407,84,16
1,5606,13409,84,16
1,5606,13411,84,16
1,5606,13413,84,16
1,5607,6940,186,132
1,5607,13379,186,132
1,5607,13381,186,132
1,5610,8829,172,170
1,5610,14978,172,170
1,5610,14979,172,170
1,5610,10782,172,170
1,5623,14241,194,33
1,5623,14243,194,33
1,5623,10839,192,32
1,5624,12868,111,175
1,5631,11061,199,160
1,5634,10790,54,184
1,5634,15330,54,184
1,5634,10790,54,184
1,5637,14158,187,138
1,5637,14161,187,138
1,5640,11369,201,134
1,5653,13105,111,165
1,5653,1515,110,165
1,5656,13709,121,22
1,5656,13711,121,22
1,5656,13713,121,22
1,5658,13824,112,163
1,5658,11189,112,163
1,5662,13717,46,36
1,5663,13803,127,115
1,5663,13807,127,115
1,5665,13334,69,202
1,5669,12715,35,28
1,5669,12716,35,28
1,5669,12717,34,28
1,5669,12718,34,28
1,5731,10812,166,32
1,5733,10156,97,138
1,5733,12759,97,138
1,5733,12760,97,138
1,5733,12758,97,138
1,5733,12759,97,138
1,5735,10964,161,219
1,5735,15303,161,219
1,5738,14532,98,137
1,5738,14535,98,137
1,5738,8971,98,137
1,5738,14535,98,137
1,5740,13822,112,162
1,5740,13824,112,162
1,5743,8887,106,21
1,5743,13974,106,21
1,5747,5883,203,131
1,5747,15151,203,131
1,5747,15153,203,131
1,5749,15418,220,117
1,5749,15420,220,117
1,5749,10678,219,117
1,5749,10894,219,117
1,5767,15445,116,189
1,5768,10416,104,12
1,5769,13384,110,176
1,5769,13386,110,176
1,5769,10938,110,176
1,5770,10925,154,20
1,5780,8996,167,46
1,5784,13262,63,123
1,5784,13488,63,124
1,5798,13851,217,102
1,5798,13853,217,102
1,5800,15462,104,12
1,5802,13613,76,221
1,5806,13590,181,133
1,5806,13591,181,133
1,5817,13502,68,27
1,5817,13506,68,27
1,5836,10553,168,21
1,5840,14390,119,108
1,5840,14393,119,108
1,5842,14547,173,135
1,5842,14867,172,136
1,5842,14870,172,136
1,5845,14972,35,14
1,5845,14975,35,14
1,5845,17545,35,14
1,5846,14402,99,70
1,5846,14404,99,70
1,5846,14404,98,70
1,5850,14857,181,10
1,5855,14459,96,18
1,5855,14462,96,18
1,5855,14457,95,18
1,5855,14459,95,18
1,5858,13828,68,151
1,5858,13833,68,151
1,5859,13666,72,197
1,5859,13668,72,197
1,5863,11059,167,20
1,5864,15448,136,165
1,5869,15334,60,54
1,5872,13611,174,170
1,5875,10474,174,171
1,5879,11202,194,200
1,5881,12875,82,180
1,5881,12876,82,180
1,5883,15151,203,131
1,5883,15153,203,131
1,5883,15133,203,129
1,5883,15136,203,129
1,5884,13859,199,99
1,5884,13863,199,99
1,5884,10002,199,99
1,5886,12789,65,83
1,5886,12790,65,83
1,5886,14639,65,83
1,5886,12790,65,84
1,5886,12791,65,84
1,5887,13235,131,17
1,5887,13237,131,17
1,5889,10650,73,63
1,5891,12694,112,173
1,5891,12695,112,173
1,5893,15491,69,185
1,5899,14870,172,135
1,5899,14872,172,135
1,5899,14877,171,134
1,5901,14738,167,222
1,5901,14740,167,222
1,5902,12880,68,219
1,5905,11191,159,112
1,5905,13842,159,112
1,5907,12926,169,170
1,5907,12928,169,170
1,5910,14832,134,105
1,5910,11067,135,105
1,5917,12921,169,180
1,5917,12923,169,180
1,5923,6885,198,155
1,5946,12675,48,151
1,5946,12676,48,151
1,5946,12673,48,151
1,5946,12674,48,151
1,5947,14700,80,109
1,5952,8876,141,219
1,6229,14932,159,43
1,6229,14936,159,43
1,6592,12716,34,28
1,6592,12717,34,28
1,6592,12718,34,28
1,6689,13198,100,21
1,6689,13200,100,21
1,6775,12705,57,19
1,6775,12706,57,19
1,6778,13007,42,165
1,6781,13818,148,111
1,6783,15357,96,123
1,6783,15358,96,123
1,6783,10470,96,123
1,6783,15358,96,123
1,6790,14259,169,66
1,6790,14260,169,66
1,6793,10727,216,138
1,6809,12756,67,179
1,6824,15543,120,36
1,6824,15546,120,36
1,6827,12775,82,19
1,6827,12776,82,19
1,6830,13055,145,151
1,6830,13065,145,151
1,6834,11383,49,191
1,6840,15036,221,132
1,6840,15039,221,132
1,6840,15039,221,132
1,6840,15041,221,132
1,6848,10851,157,23
1,6854,12974,137,202
1,6859,14657,129,212
1,6877,10464,58,148
1,6877,13758,58,148
1,6880,13409,84,16
1,6880,13411,84,16
1,6880,10970,84,16
1,6889,13209,108,20
1,6889,13207,108,20
1,6889,13209,108,20
1,6892,14118,207,130
1,6892,14120,207,130
1,6894,13100,115,164
1,6894,13102,115,164
1,6897,13559,96,102
1,6901,13954,177,213
1,6901,13956,177,213
1,6904,14615,117,202
1,6904,14617,117,202
1,6906,10965,139,183
1,6909,13641,50,109
1,6909,10959,49,109
1,6911,13391,68,132
1,6911,13393,68,132
1,6913,5770,154,20
1,6916,12837,100,179
1,6916,12838,100,179
1,6919,13868,76,14
1,6923,12792,58,83
1,6923,12793,58,83
1,6924,13604,116,30
1,6924,13605,116,30
1,6925,15392,42,67
1,6925,15394,42,67
1,6930,14427,182,156
1,6930,14430,182,156
1,6938,13221,147,22
1,6938,13223,147,22
1,6938,13224,145,22
1,6938,13226,145,22
1,6940,13379,186,132
1,6940,13381,186,132
1,6948,13567,52,122
1,6951,14466,192,97
1,6951,14470,192,97
1,6958,13231,136,20
1,6958,13233,136,20
1,6960,13876,66,17
1,6960,13878,66,17
1,6973,15205,189,12
1,6973,15207,189,12
1,6979,13289,47,66
1,6979,13290,47,66
1,6982,13447,94,118
1,6982,13449,94,118
1,6982,13966,94,118
1,6982,13449,94,118
1,6982,13450,94,118
1,6985,13833,68,151
1,6988,10076,128,161
1,6988,15454,128,161
1,7001,15555,191,149
1,7010,14055,165,0
1,7012,12811,59,182
1,7012,12812,59,182
1,7017,13853,209,104
1,7017,13856,209,104
1,7018,15307,134,183
1,7025,14928,161,52
1,7025,14932,161,52
1,7027,13982,40,14
1,7027,13980,40,14
1,7027,13982,40,14
1,7054,14968,60,194
1,7054,14969,60,194
1,7056,13097,120,165
1,7056,13099,120,165
1,7060,13941,186,212
1,7060,13942,186,212
1,7061,14561,80,123
1,7063,10942,219,130
1,7064,14789,67,107
1,7068,14318,126,85
1,7068,14320,126,85
1,7068,11268,126,85
1,7068,14320,126,85
1,7071,10495,171,134
1,7071,10847,171,134
1,7071,14872,171,134
1,7071,14875,171,134
1,7078,13535,73,153
1,7078,13537,73,153
1,7085,13458,44,18
1,7085,13460,44,18
1,7090,14694,52,90
1,7090,14697,52,90
1,7099,11194,161,24
1,7102,13561,67,183
1,7102,13562,67,183
1,7105,8885,71,103
1,7110,13324,78,207
1,7112,7200,217,72
1,7112,14198,217,72
1,7114,15300,136,165
1,7116,13577,65,39
1,7116,13578,65,39
1,7122,14216,219,110
1,7122,14217,219,110
1,7122,10543,218,109
1,7123,7139,135,166
1,7123,13632,135,166
1,7123,13633,135,166
1,7126,14836,70,69
1,7126,14838,70,69
1,7129,14944,92,21
1,7132,12878,81,181
1,7134,8991,59,16
1,7134,15214,59,16
1,7139,13632,135,166
1,7139,13633,135,166
1,7144,11342,149,20
1,7144,13215,149,20
1,7144,13218,149,20
1,7144,13213,150,20
1,7144,13215,150,20
1,7146,9949,166,85
1,7146,15501,166,85
1,7151,12742,67,214
1,7151,12743,67,214
1,7153,15199,182,14
1,7153,15201,182,14
1,7157,13491,92,48
1,7157,13493,92,48
1,7165,13425,157,114
1,7165,13050,157,114
1,7165,13051,157,114
1,7168,14311,129,78
1,7168,14314,129,78
1,7168,10829,129,78
1,7179,12835,92,180
1,7186,10436,65,30
1,7189,13006,42,165
1,7189,13007,42,165
1,7194,14136,116,89
1,7194,14138,116,89
1,7194,14134,116,89
1,7194,14136,116,89
1,7197,11232,174,171
1,7200,14198,217,72
1,8014,14797,116,28
1,8139,13578,66,36
1,8139,13579,66,36
1,8300,14761,167,23
1,8300,14763,167,23
1,8424,15235,110,185
1,8424,15237,110,185
1,8424,15238,110,185
1,8535,15546,120,35
1,8690,10342,167,151
1,8690,14889,167,151
1,8690,14892,167,151
1,8735,13445,95,118
1,8735,13447,95,118
1,8829,14978,172,170
1,8829,14979,172,170
1,8831,14102,217,136
1,8838,13606,108,28
1,8838,13607,108,28
1,8843,12813,61,170
1,8843,11304,61,170
1,8845,15280,193,111
1,8847,13594,63,160
1,8850,13591,180,133
1,8868,15012,168,157
1,8868,15014,168,157
1,8873,13070,82,188
1,8873,13072,82,188
1,8873,13068,82,188
1,8873,13070,82,188
1,8875,14571,193,85
1,8875,14574,193,85
1,8876,14725,141,219
1,8880,15185,204,85
1,8880,15189,204,85
1,8882,10879,198,139
1,8882,11244,198,139
1,8885,14021,71,103
1,8886,15377,163,155
1,8886,15378,163,155
1,8886,15378,163,155
1,8887,13974,106,21
1,8892,13365,47,185
1,8892,13367,47,185
1,8895,13437,104,127
1,8895,13439,104,127
1,8897,15319,90,79
1,8899,15225,73,169
1,8899,15226,73,169
1,8899,15226,73,169
1,8903,13572,73,183
1,8903,13573,73,183
1,8903,13573,73,183
1,8906,15020,43,24
1,8914,12735,78,181
1,8914,12736,78,181
1,8916,13369,46,184
1,8919,13021,93,174
1,8919,13025,93,174
1,8925,15091,120,83
1,8925,15094,120,83
1,8925,15094,119,83
1,8929,14450,184,145
1,8931,13576,65,43
1,8931,13577,65,43
1,8932,13737,111,160
1,8932,13739,111,160
1,8937,15014,170,153
1,8937,15016,170,153
1,8937,15412,170,153
1,8942,15161,164,166
1,8945,12916,79,28
1,8945,12918,79,28
1,8958,10655,189,16
1,8958,14730,189,16
1,8958,14733,189,16
1,8962,13083,193,216
1,8962,13085,193,216
1,8963,12904,42,42
1,8963,12905,42,42
1,8967,14586,163,81
1,8967,14589,163,81
1,8969,14838,70,69
1,8969,14841,70,69
1,8969,14841,70,69
1,8971,14535,98,137
1,8976,14756,167,23
1,8976,14759,167,23
1,8976,14759,167,23
1,8976,14761,167,23
1,8979,15270,201,110
1,8979,15272,201,110
1,8982,13041,85,163
1,8985,15065,98,34
1,8989,12895,34,46
1,8989,12897,34,46
1,8991,15212,59,16
1,8991,15214,59,16
1,8991,15214,59,16
1,8992,15197,182,14
1,8992,15199,182,14
1,8997,10593,66,53
1,8997,13575,66,53
1,8997,13576,66,53
1,9824,15207,190,9
1,9824,11366,194,4
1,9827,12877,81,181
1,9827,12878,81,181
1,9833,9969,68,165
1,9836,14473,188,103
1,9839,10234,49,75
1,9839,14800,49,75
1,9839,14803,49,75
1,9839,14803,49,75
1,9842,13400,124,95
1,9853,15430,214,189
1,9853,15433,214,189
1,9853,15433,214,189
1,9857,12776,82,19
1,9857,12777,82,19
1,9862,15062,95,45
1,9862,15065,95,45
1,9868,14228,211,116
1,9868,14231,211,116
1,9871,11098,50,17
1,9875,13273,88,135
1,9875,13275,88,135
1,9879,10309,212,124
1,9883,13698,81,5
1,9884,12709,52,25
1,9884,12710,52,25
1,9887,13610,174,170
1,9887,13611,174,170
1,9891,12982,213,93
1,9891,12983,213,93
1,9892,13481,53,184
1,9892,13482,53,184
1,9897,11074,216,138
1,9905,14989,158,138
1,9908,10939,61,69
1,9908,13267,61,69
1,9913,14195,217,72
1,9913,14198,217,72
1,9917,12815,38,28
1,9917,12816,38,28
1,9919,11322,210,93
1,9919,10975,210,93
1,9921,13701,57,126
1,9924,14553,152,220
1,9924,14556,152,220
1,9949,15501,166,85
1,9950,15394,42,67
1,9956,12987,205,94
1,9962,13729,154,21
1,9962,13731,154,21
1,9962,15048,153,21
1,9962,15051,153,21
1,9984,12753,85,175
1,9984,12754,85,175
1,9988,14664,131,209
1,9988,14667,131,209
1,9990,13363,51,188
1,9990,13365,51,188
1,9994,13635,72,128
1,9997,13250,79,123
1,9997,13253,79,123
1,10007,14225,211,116
1,10007,14228,211,116
1,10011,14939,157,42
1,10018,13609,174,170
1,10018,13610,174,170
1,10023,13992,117,187
1,10026,14661,131,209
1,10026,14664,131,209
1,10026,14667,131,209
1,10044,12865,115,126
1,10044,12866,115,126
1,10044,10600,115,126
1,10046,15312,36,12
1,10048,10835,218,137
1,10050,12858,127,152
1,10050,12859,127,152
1,10054,13338,52,114
1,10060,10360,219,130
1,10060,17548,219,130
1,10061,13386,110,176
1,10061,13388,110,176
1,10065,14651,105,65
1,10072,10914,216,138
1,10073,12804,64,217
1,10073,12805,64,217
1,10075,12861,125,124
1,10075,12862,125,124
1,10076,15454,128,161
1,10079,13637,47,114
1,10079,13638,47,114
1,10084,13623,166,15
1,10084,13624,166,15
1,10084,13622,166,15
1,10084,13623,166,15
1,10088,13593,63,160
1,10088,13594,63,160
1,10092,15350,145,185
1,10092,15352,145,185
1,10092,15353,145,185
1,10096,14447,184,145
1,10096,14450,184,145
1,10097,14112,207,132
1,10097,14115,207,132
1,10097,14110,207,132
1,10097,14112,207,132
1,10098,12762,99,141
1,10098,12763,99,141
1,10099,10152,50,17
1,10103,15478,178,14
1,10103,15481,178,14
1,10103,15481,178,14
1,10106,13909,92,11
1,10106,13912,92,11
1,10113,14172,41,3
1,10113,14173,41,3
1,10117,12676,49,149
1,10117,12677,49,149
1,10118,13223,145,22
1,10118,13224,145,22
1,10124,10367,90,67
1,10124,14704,90,67
1,10139,12824,41,112
1,10139,12825,41,112
1,10143,15310,36,12
1,10143,15312,36,12
1,10144,14711,85,64
1,10144,14713,85,64
1,10147,14149,196,144
1,10147,14151,196,144
1,10147,11318,196,144
1,10147,14151,196,144
1,10147,14153,196,144
1,10150,14480,103,30
1,10150,14483,103,30
1,10155,14556,151,220
1,10156,12759,97,138
1,10156,12760,97,138
1,10162,14507,205,25
1,10164,13912,87,2
1,10174,11092,180,23
1,10177,10713,57,9
1,10177,12682,57,9
1,10177,12683,57,9
1,10181,13452,94,129
1,10186,10188,94,134
1,10186,15141,94,134
1,10188,15141,94,134
1,10191,13515,63,31
1,10196,14984,158,138
1,10196,14989,158,138
1,10202,14793,169,170
1,10206,13881,59,11
1,10206,13884,59,11
1,10211,14073,130,36
1,10211,14076,130,36
1,10228,15535,151,4
1,10228,15538,151,4
1,10228,15538,151,4
1,10229,14411,83,41
1,10229,14412,83,41
1,10234,14800,49,75
1,10234,14803,49,75
1,10246,14288,109,61
1,10246,14290,109,61
1,10266,12870,84,165
1,10266,12871,84,165
1,10268,14821,172,220
1,10268,14823,172,220
1,10268,14823,172,220
1,10268,14825,172,220
1,10273,15263,159,78
1,10293,12695,112,167
1,10293,12696,112,167
1,10296,14633,134,156
1,10306,12977,206,86
1,10306,12979,206,86
1,10316,11391,42,44
1,10329,13298,213,14
1,10330,14654,129,212
1,10330,14657,129,212
1,10337,13558,100,104
1,10337,13559,100,104
1,10337,14397,100,105
1,10339,14393,100,106
1,10339,14397,100,106
1,10342,14889,167,151
1,10342,14892,167,151
1,10344,14781,139,210
1,10347,13657,146,215
1,10347,13659,146,215
1,10347,10742,146,215
1,10347,13659,146,215
1,10347,13661,146,215
1,10349,14566,189,90
1,10349,14571,189,90
1,10350,14115,207,131
1,10350,14116,207,131
1,10352,14904,191,101
1,10360,17548,219,130
1,10362,13293,84,179
1,10364,14787,67,107
