Frame,Contour ID,Length
4,12055,3.268
4,12060,0.095
4,1060,1.743
4,12071,3.206
4,1168,14.986
4,12077,0.374
4,12082,0.197
4,12093,0.213
4,12096,0.110
4,12098,0.769
4,12101,6.332
4,12104,0.135
4,12106,0.638
4,12108,0.722
4,12116,0.225
4,12121,1.484
4,12125,2.773
4,12129,1.323
4,12136,0.138
4,12139,0.221
4,12146,0.109
4,12149,18.159
4,12151,0.278
4,12154,7.935
4,12158,2.649
4,12163,1.417
4,1249,11.400
4,12169,0.286
4,12172,0.958
4,12176,10.670
4,12180,4.186
4,12183,1.410
4,12186,7.483
4,12192,3.985
4,1289,1.063
4,12198,21.996
4,12200,0.283
4,12202,11.519
4,12204,0.235
4,12206,2.636
4,12209,1.816
4,12211,0.334
4,12213,0.921
4,12222,1.198
4,12225,5.003
4,1339,1.314
4,12230,3.271
4,12232,2.029
4,12234,0.249
4,12240,0.096
4,1354,10.009
4,12246,1.913
4,1362,5.322
4,12252,4.108
4,1377,15.949
4,12255,1.755
4,12258,0.197
4,12260,1.881
4,12262,0.887
4,1386,1.263
4,12264,0.217
4,12268,3.686
4,1394,6.169
4,12271,1.452
4,12274,0.926
4,12278,0.109
4,12285,0.216
4,12289,5.795
4,12292,3.269
4,12296,7.765
4,12300,0.225
4,12305,1.296
4,1432,2.031
4,12311,0.093
4,1437,6.404
4,12314,0.189
4,12318,0.215
4,12322,0.192
4,1448,1.728
4,1452,5.230
4,12325,0.284
4,12327,0.599
4,1464,2.271
4,1468,4.260
4,12331,24.391
4,12337,0.281
4,12342,0.084
4,12347,8.589
4,1513,0.819
4,12349,0.451
4,12352,0.235
4,12355,0.202
4,12357,1.247
4,12363,7.500
4,12366,2.177
4,12369,10.111
4,12378,1.497
4,12383,1.475
4,2136,5.135
4,12385,9.031
4,12391,5.028
4,12394,0.236
4,12399,8.493
4,2370,3.614
4,2375,18.600
4,12406,3.781
4,12410,0.835
4,12414,0.111
4,12416,0.106
4,12420,6.641
4,12422,2.933
4,2393,1.378
4,12425,12.467
4,12428,6.199
4,2404,4.072
4,12431,0.108
4,2407,5.897
4,12435,0.136
4,12437,6.298
4,12439,0.778
4,12443,0.225
4,2424,0.494
4,12447,0.327
4,2432,15.349
4,12449,1.110
4,12453,0.277
4,12455,0.514
4,2443,1.500
4,2445,3.525
4,12460,0.535
4,12469,0.231
4,2460,8.895
4,2461,0.804
4,12471,0.077
4,2469,11.314
4,12475,10.395
4,12479,0.107
4,12481,0.194
4,12491,0.820
4,12494,7.624
4,2519,4.166
4,12506,0.666
4,12508,0.112
4,12510,5.409
4,2533,1.592
4,2534,1.432
4,2536,6.022
4,12513,0.144
4,12517,0.219
4,12521,0.992
4,12523,0.576
4,12526,8.707
4,12530,0.101
4,2558,1.815
4,12534,0.106
4,2562,3.474
4,12537,2.815
4,12541,0.870
4,12543,0.214
4,2566,6.633
4,12548,0.947
4,12558,8.079
4,12560,2.328
4,12567,0.241
4,2602,5.326
4,12569,0.288
4,12571,2.988
4,12573,0.070
4,2611,1.737
4,12575,0.199
4,12577,0.275
4,2614,0.495
4,2622,19.510
4,12582,0.138
4,12584,0.052
4,2627,0.700
4,12587,7.713
4,2631,0.133
4,12589,2.621
4,2636,6.470
4,12594,0.203
4,2642,11.533
4,2651,25.038
4,12600,3.704
4,12602,0.108
4,12604,0.306
4,12606,2.362
4,12609,3.181
4,12612,0.116
4,12615,0.108
4,12617,5.027
4,2677,3.860
4,12622,0.110
4,12625,2.251
4,12627,0.265
4,12629,0.099
4,2697,18.047
4,12633,2.730
4,2702,4.801
4,12637,0.045
4,12640,4.618
4,12644,0.112
4,12650,4.696
4,12654,0.196
4,2735,1.604
4,2738,0.487
4,12658,4.230
4,2744,0.529
4,12660,1.634
4,12664,7.789
4,12666,0.109
4,2758,0.226
4,2761,4.462
4,2762,0.107
4,2765,7.594
4,2768,1.976
4,2770,2.426
4,2776,0.225
4,2782,12.684
4,2793,12.776
4,2794,0.226
4,2796,0.222
4,2797,1.835
4,2799,0.386
4,2801,5.673
4,2805,2.136
4,2808,2.353
4,2812,0.275
4,2814,1.191
4,2821,7.616
4,2826,9.168
4,2827,0.054
4,2830,0.111
4,2833,0.191
4,2834,0.409
4,2836,2.179
4,2838,0.137
4,2840,2.880
4,2845,6.766
4,2846,3.205
4,2852,5.393
4,2853,2.441
4,2855,0.261
4,2856,0.103
4,2862,10.352
4,2863,0.571
4,2865,0.217
4,2887,6.482
4,2893,8.880
4,2899,7.874
4,2904,8.563
4,2908,1.479
4,2912,7.490
4,2916,4.254
4,2928,5.077
4,2936,13.687
4,2940,5.825
4,2942,2.873
4,2945,4.494
4,2946,0.187
4,2948,4.244
4,2952,0.255
4,2953,0.279
4,2961,17.825
4,2968,10.206
4,2973,16.529
4,2977,6.957
4,2982,5.546
4,2988,5.040
4,2990,0.136
4,2991,1.381
4,2994,1.699
4,2995,0.043
4,2997,2.304
4,2998,0.165
4,3001,2.282
4,3002,0.146
4,3021,15.574
4,3022,0.111
4,3028,5.844
4,3036,8.921
4,3042,6.714
4,3045,1.260
4,3047,1.107
4,3051,12.182
4,3053,2.499
4,3063,9.419
4,3074,18.915
4,3075,0.106
4,3077,0.111
4,3081,5.364
4,3483,0.226
4,3484,0.472
4,3486,3.010
4,3489,5.249
4,3490,0.686
4,3493,6.603
4,3496,1.745
4,3498,2.506
4,3499,0.091
4,3502,0.242
4,3503,0.219
4,3505,4.136
4,3507,1.741
4,3508,0.122
4,3512,5.127
4,3516,3.089
4,3529,10.304
4,3533,0.219
4,3543,5.768
4,3545,1.014
4,3601,0.710
4,4125,0.095
4,4327,1.125
4,4730,2.973
4,4734,3.864
4,4735,0.108
4,4740,0.190
4,4742,4.678
4,4743,0.445
4,4745,0.189
4,4752,0.108
4,4753,0.423
4,4754,0.503
4,4755,0.335
4,4756,0.111
4,4758,3.224
4,4759,0.993
4,4778,0.105
4,4787,14.938
4,4790,5.301
4,4791,0.767
4,4795,2.303
4,4796,0.075
4,4800,0.184
4,4801,0.256
4,4805,0.464
4,4806,0.583
4,4816,0.515
4,4818,0.523
4,4821,0.107
4,4822,1.086
4,4823,0.237
4,4824,0.062
4,4829,0.103
4,4831,0.387
4,4840,0.191
4,4843,0.234
4,4844,0.445
4,4846,1.577
4,4848,0.615
4,4854,3.277
4,4856,0.079
4,4859,1.053
4,4860,0.822
4,4861,1.145
4,4862,0.493
4,4864,0.207
4,4871,8.390
4,4873,0.186
4,4902,0.218
4,4903,0.311
4,4905,0.110
4,4912,0.655
4,4917,4.887
4,4919,0.332
4,4925,4.377
4,4926,0.201
4,4928,0.223
4,4929,8.526
4,4946,0.769
4,4948,0.076
4,4949,1.870
4,4954,4.582
4,4961,2.334
4,4965,0.109
4,4967,0.221
4,4971,0.265
4,4974,0.630
4,4976,0.337
4,4980,1.146
4,4981,0.102
4,4983,0.109
4,4985,0.276
4,5002,0.110
4,5004,3.532
4,5005,1.132
4,5006,0.097
4,5011,11.520
4,5015,3.106
4,5016,0.681
4,5017,0.363
4,5018,0.291
4,5019,0.211
4,5020,0.233
4,5021,0.263
4,5023,1.594
4,5024,0.407
4,5025,0.213
4,5026,0.395
4,5031,1.031
4,5032,0.084
4,5033,1.041
4,5034,0.564
4,5035,0.349
4,5037,3.114
4,5038,0.347
4,5041,0.128
4,5044,1.552
4,5048,2.924
4,5050,1.126
4,5060,5.311
4,5062,0.203
4,5064,0.286
4,5067,1.280
4,5078,0.267
4,5080,0.351
4,5082,0.127
4,5086,4.137
4,5091,1.428
4,5093,0.342
4,5095,0.102
4,5096,0.097
4,5100,0.982
4,5119,15.827
4,5121,0.324
4,5123,0.557
4,5127,0.475
4,5129,0.242
4,5131,0.305
4,5140,5.958
4,5141,1.810
4,5143,0.388
4,5145,0.601
4,5146,0.298
4,5147,0.332
4,5148,0.316
4,5149,0.108
4,5150,3.023
4,5151,0.133
4,5152,0.574
4,5156,0.557
4,5159,0.507
4,5161,2.239
4,5164,0.092
4,5165,0.209
4,5172,7.353
4,5179,7.294
4,5180,0.113
4,5181,0.131
4,5186,1.330
4,5187,0.834
4,5195,1.481
4,5196,0.138
4,5197,0.121
4,5199,2.835
4,5201,0.114
4,5203,0.325
4,5204,0.359
4,5207,0.136
4,5212,0.719
4,5214,0.306
4,5215,0.339
4,5216,0.542
4,5229,5.772
4,5231,1.887
4,5233,0.374
4,5235,0.646
4,5236,0.224
4,5238,1.129
4,5239,0.374
4,5240,0.940
4,5242,0.515
4,5243,0.596
4,5246,0.789
4,5254,8.124
4,5255,0.395
4,5256,0.137
4,5257,0.474
4,5258,0.099
4,5266,9.935
4,5267,0.244
4,5269,0.315
4,5270,0.107
4,5274,0.897
4,5277,0.553
4,5294,9.548
4,5297,0.199
4,5298,0.178
4,5304,3.770
4,5309,4.856
4,5310,0.122
4,5311,0.114
4,5312,0.207
4,5313,0.088
4,5315,0.206
4,5317,0.137
4,5320,2.934
4,5324,1.021
4,5326,0.121
4,5335,12.843
4,5336,1.083
4,5337,0.076
4,5348,1.203
4,5351,1.165
4,5353,0.174
4,5355,0.167
4,5357,0.376
4,5359,0.172
4,5381,1.870
4,5386,0.113
4,5392,1.756
4,5393,0.264
4,5395,0.248
4,5397,0.114
4,5398,0.215
4,5400,1.490
4,5401,0.108
4,5407,6.311
4,5409,0.357
4,5416,2.302
4,5417,0.186
4,5418,0.333
4,5419,0.077
4,5420,0.234
4,5421,0.337
4,5423,0.679
4,5424,0.082
4,5426,0.339
4,5427,0.341
4,5429,0.160
4,5430,0.116
4,5432,0.889
4,5433,0.311
4,5434,0.464
4,5435,0.347
4,5436,0.436
4,5443,3.884
4,5445,0.113
4,5446,0.289
4,5484,10.049
4,5487,1.131
4,5490,0.116
4,5493,0.265
4,5497,0.111
4,5502,0.450
4,5506,0.697
4,5509,0.237
4,5510,0.259
4,5511,0.344
4,5515,1.921
4,5518,1.819
4,5521,5.833
4,5523,1.045
4,5525,0.219
4,5526,0.483
4,5533,4.537
4,5535,0.373
4,5539,0.461
4,5542,0.058
4,5546,0.104
4,5553,7.202
4,5556,0.258
4,5557,0.302
4,5558,0.301
4,5559,0.193
4,5560,0.186
4,5564,0.786
4,5569,1.042
4,5573,0.247
4,5574,0.240
4,5575,0.096
4,5587,5.725
4,5590,0.801
4,5592,0.391
4,5608,6.409
4,5609,0.096
4,5611,0.123
4,5625,13.463
4,5626,0.079
4,5627,0.384
4,5643,2.175
4,5648,2.519
4,5649,0.216
4,5650,0.175
4,5654,1.376
4,5655,0.161
4,5657,0.420
4,5659,0.185
4,5661,0.369
4,5664,0.170
4,5666,0.472
4,5667,0.462
4,5670,2.162
4,5671,1.079
4,5680,9.248
4,5683,0.251
4,5685,0.899
4,5687,0.045
4,5688,0.404
4,5689,0.383
4,5690,0.111
4,5691,0.249
4,5692,0.317
4,5693,0.328
4,5695,0.277
4,5697,0.187
4,5699,0.352
4,5704,1.532
4,5705,0.346
4,5707,0.190
4,5708,0.298
4,5709,0.673
4,5710,0.339
4,5711,0.309
4,5721,9.336
4,5722,0.255
4,5723,0.334
4,5724,0.275
4,5725,0.421
4,5726,0.407
4,5727,0.186
4,5728,0.128
4,5729,1.093
4,5737,4.126
4,5742,0.450
4,5745,0.260
4,5746,0.194
4,5748,0.230
4,5750,0.544
4,5754,0.607
4,5756,0.215
4,5757,0.214
4,5758,0.262
4,5773,5.798
4,5801,0.891
4,5805,0.222
4,5808,0.147
4,5810,0.258
4,5812,0.322
4,5814,0.313
4,5815,0.484
4,5816,0.570
4,5818,0.748
4,5819,0.341
4,5820,0.123
4,5821,0.359
4,5822,0.439
4,5823,0.143
4,5824,0.450
4,5825,0.720
4,5826,0.867
4,5828,0.332
4,5830,0.467
4,5833,0.235
4,5839,0.875
4,5847,2.324
4,5848,0.308
4,5849,0.324
4,5852,0.110
4,5854,0.116
4,5856,0.212
4,5857,0.355
4,5860,0.553
4,5862,0.114
4,5865,0.687
4,5867,0.357
4,5885,6.996
4,5890,3.029
4,5903,4.593
4,5904,0.209
4,5908,0.374
4,5911,0.221
4,5914,0.382
4,5921,5.815
4,5922,0.170
4,5925,4.140
4,5926,0.106
4,5927,0.529
4,5928,0.343
4,5929,0.257
4,5930,0.205
4,5931,0.294
4,5932,0.067
4,5934,0.505
4,5935,0.121
4,5940,0.723
4,5942,0.528
4,5945,0.713
4,5948,0.210
4,5951,0.313
4,6765,0.415
4,6766,0.304
4,6769,0.258
4,6772,0.383
4,6774,0.410
4,6777,0.175
4,6785,2.178
4,6787,0.239
4,6794,2.359
4,6797,0.171
4,6800,0.663
4,6801,0.223
4,6802,0.122
4,6806,0.324
4,6812,0.453
4,6813,0.198
4,6817,0.547
4,6820,0.126
4,6821,0.095
4,6825,1.333
4,6831,1.770
4,6833,0.178
4,6838,0.220
4,6844,0.104
4,6846,0.075
4,6849,0.615
4,6850,0.260
4,6852,0.219
4,6856,0.482
4,6861,1.662
4,6864,0.239
4,6866,0.210
4,6869,0.260
4,6873,0.214
4,6875,0.306
4,6887,4.816
4,6890,0.271
4,6893,0.397
4,6895,0.274
4,6898,0.456
4,6902,0.335
4,6905,0.394
4,6908,0.215
4,6912,0.267
4,6917,0.624
4,6920,0.321
4,6922,0.925
4,6928,0.320
4,6932,0.360
4,6939,1.877
4,6942,0.119
4,6943,0.284
4,6947,0.347
4,6949,0.217
4,6950,0.093
4,6952,0.110
4,6954,0.458
4,6956,0.243
4,6963,2.457
4,6964,0.468
4,6965,0.257
4,6966,0.096
4,6968,0.277
4,6970,0.165
4,6972,0.234
4,6975,0.418
4,6976,0.151
4,6977,0.231
4,6978,0.221
4,6983,0.419
4,6986,0.181
4,6987,0.335
4,6989,0.230
4,6990,0.348
4,6991,0.224
4,6992,0.312
4,7013,6.839
4,7016,0.335
4,7020,0.227
4,7023,0.512
4,7028,0.442
4,7031,0.156
4,7033,0.134
4,7034,0.801
4,7038,0.107
4,7041,0.120
4,7047,3.313
4,7048,0.367
4,7049,0.197
4,7053,0.230
4,7057,0.234
4,7058,0.705
4,7062,0.251
4,7069,2.923
4,7073,0.285
4,7076,0.238
4,7081,0.542
4,7082,0.376
4,7084,0.366
4,7088,0.300
4,7089,0.432
4,7092,0.331
4,7093,0.234
4,7096,0.320
4,7097,0.327
4,7101,0.237
4,7103,0.720
4,7106,0.290
4,7109,0.408
4,7111,0.455
4,7113,0.243
4,7118,0.528
4,7120,0.204
4,7121,0.375
4,7124,0.749
4,7127,0.273
4,7131,0.244
4,7136,0.268
4,7141,0.346
4,7143,0.211
4,7162,6.535
4,7163,0.325
4,7166,0.242
4,7170,0.347
4,7173,0.178
4,7178,0.698
4,7181,0.215
4,7185,0.485
4,7187,0.477
4,7191,0.395
4,7195,0.126
4,7199,0.258
4,7202,0.307
4,7205,0.448
4,7272,0.379
4,7366,0.353
4,7680,1.035
4,7781,0.141
4,7873,0.117
4,7942,0.530
4,8003,0.383
4,8025,0.288
4,8126,0.121
4,8203,0.393
4,8542,0.733
4,8701,0.219
4,8815,0.248
4,8830,0.133
4,8833,0.323
4,8835,0.123
4,8837,0.438
4,8839,0.381
4,8842,0.288
4,8844,0.230
4,8846,0.151
4,8848,0.263
4,8853,0.673
4,8854,0.434
4,8855,0.113
4,8856,0.370
4,8857,0.215
4,8862,1.446
4,8865,0.357
4,8879,0.694
4,8884,0.523
4,8888,0.255
4,8890,0.117
4,8894,0.388
4,8900,0.472
4,8904,0.364
4,8909,0.361
4,8912,0.128
4,8915,0.320
4,8921,0.270
4,8924,0.527
4,8926,0.253
4,8933,0.356
4,8936,0.123
4,8938,0.112
4,8941,0.353
4,8944,0.096
4,8947,0.407
4,8948,0.293
4,8949,0.243
4,8951,0.121
4,8953,0.093
4,8955,0.404
4,8957,0.354
4,8959,0.104
4,8964,0.359
4,8965,0.792
4,8966,0.467
4,8968,0.338
4,8970,0.236
4,8972,0.115
4,8973,0.385
4,8974,0.401
4,8977,1.644
4,8978,0.121
4,8981,0.539
4,8986,0.263
4,8988,0.558
4,8995,0.475
4,8999,0.537
4,9002,0.239
4,9004,0.502
4,9008,0.209
4,9010,0.571
4,9039,0.232
4,9291,0.320
4,9504,0.144
4,9673,0.315
4,9820,0.177
4,9823,0.561
4,9828,0.455
4,9830,0.215
4,9843,0.197
4,9845,0.176
4,9848,0.180
4,9851,0.110
4,9858,0.245
4,9861,0.347
4,9865,0.420
4,9870,0.122
4,9877,0.259
4,9881,0.424
4,9885,0.113
4,9889,0.304
4,9894,0.134
4,9896,0.321
4,9899,0.183
4,9902,0.128
4,9904,0.395
4,9906,0.415
4,9912,0.345
4,9914,0.326
4,9916,0.485
4,9925,0.448
4,9927,0.247
4,9929,0.379
4,9932,0.561
4,9933,0.372
4,9934,0.240
4,9936,0.142
4,9940,0.785
4,9942,0.510
4,9944,0.322
4,9955,0.361
4,9957,0.153
4,9960,0.395
4,9964,0.376
4,9968,0.143
4,9973,0.152
4,9979,0.391
4,9980,0.332
4,9981,0.262
4,9983,0.428
4,9985,0.112
4,9991,0.437
4,9993,0.171
4,9999,0.377
4,10003,0.349
4,10005,0.352
4,10013,0.802
4,10016,0.349
4,10019,0.115
4,10022,0.349
4,10027,0.141
4,10030,0.221
4,10037,0.305
4,10038,0.117
4,10043,0.266
4,10045,0.105
4,10047,0.246
4,10051,0.328
4,10052,0.410
4,10057,0.304
4,10058,0.198
4,10063,1.121
4,10069,1.066
4,10077,0.165
4,10085,0.244
4,10087,0.521
4,10094,0.328
4,10100,0.347
4,10105,0.431
4,10108,0.181
4,10109,0.431
4,10115,0.124
4,10116,0.364
4,10119,0.444
4,10121,0.122
4,10123,0.118
4,10130,0.832
4,10132,0.385
4,10138,0.554
4,10140,0.428
4,10146,0.379
4,10154,0.234
4,10157,0.527
4,10158,0.532
4,10159,0.192
4,10160,0.301
4,10163,0.299
4,10165,0.317
4,10167,0.177
4,10171,1.283
4,10173,0.122
4,10180,0.078
4,10184,0.261
4,10187,0.135
4,10190,0.356
4,10193,0.122
4,10197,0.445
4,10199,0.445
4,10209,2.446
4,10213,0.420
4,10214,0.387
4,10216,0.309
4,10219,0.178
4,10221,0.206
4,10224,0.079
4,10226,0.312
4,10227,0.544
4,10235,0.288
4,10238,0.704
4,10240,0.221
4,10241,0.462
4,10245,0.114
4,10248,0.412
4,10252,0.223
4,10253,0.240
4,10257,0.893
4,10258,0.035
4,10260,0.321
4,10263,0.278
4,10267,0.229
4,10271,0.545
4,10274,0.374
4,10278,0.426
4,10280,0.415
4,10292,0.426
4,10295,0.307
4,10301,0.168
4,10303,0.115
4,10308,0.292
4,10311,0.385
4,10318,0.213
4,10326,0.361
4,10333,0.087
4,10336,0.324
4,10340,0.398
4,10346,0.282
4,10369,5.523
4,10373,0.308
4,10378,0.153
4,10382,0.311
4,10385,0.111
4,10387,0.417
4,10391,0.108
4,10396,0.177
4,10398,0.217
4,10404,0.335
4,10406,0.561
4,10409,0.369
4,10410,0.395
4,10412,0.165
4,10417,0.421
4,10418,0.452
4,10421,0.307
4,10424,0.236
4,10433,2.468
4,10445,0.173
4,10450,0.490
4,10453,0.388
4,10462,0.199
4,10473,0.215
4,10475,0.086
4,10479,0.240
4,10481,0.203
4,10486,0.323
4,10488,0.226
4,10490,0.288
4,10497,0.288
4,10499,0.651
4,10500,0.202
4,10502,0.299
4,10507,0.533
4,10509,0.172
4,10514,0.230
4,10516,0.129
4,10519,0.410
4,10521,0.352
4,10522,0.331
4,10527,0.202
4,10531,0.292
4,10533,0.136
4,10540,0.296
4,10544,0.311
4,10548,0.306
4,10552,0.370
4,10562,2.624
4,10564,0.128
4,10578,0.365
4,10581,0.792
4,10586,0.258
4,10597,3.289
4,10598,0.122
4,10604,0.325
4,10610,0.251
4,10613,0.227
4,10622,0.325
4,10626,0.172
4,10628,0.299
4,10634,0.173
4,10637,0.124
4,10641,0.186
4,10643,0.356
4,10653,0.225
4,10657,0.421
4,10659,0.218
4,10663,0.210
4,10664,0.216
4,10668,0.340
4,10670,0.194
4,10674,0.290
4,10683,0.360
4,10686,0.159
4,10688,0.552
4,10693,0.310
4,10696,0.134
4,10698,0.358
4,10716,4.035
4,10719,0.482
4,10720,0.234
4,10728,0.282
4,10731,0.211
4,10739,1.894
4,10743,0.133
4,10750,0.405
4,10751,0.184
4,10752,0.513
4,10754,0.349
4,10755,0.431
4,10759,0.178
4,10762,0.138
4,10768,0.245
4,10772,0.201
4,10778,0.302
4,10781,0.232
4,10784,0.331
4,10788,0.208
4,10793,0.333
4,11436,0.278
4,11437,1.878
4,11438,0.257
4,11439,3.907
4,11440,2.051
4,11441,2.896
4,11443,0.105
4,11444,0.088
4,11445,0.074
4,11446,8.089
4,11447,0.112
4,11449,0.216
4,11450,6.298
4,11451,6.259
4,11452,5.798
4,11454,12.709
4,11455,9.032
4,11457,9.910
4,11458,4.113
4,11459,2.108
4,11460,13.692
4,11461,9.377
4,11462,3.120
4,11463,4.867
4,11464,6.212
4,11465,0.237
4,11466,1.294
4,11467,1.326
4,11468,0.179
4,11469,6.152
4,11470,2.682
4,11471,1.163
4,11472,12.314
4,11474,1.222
4,11475,0.696
4,11476,3.309
4,11477,0.926
4,11478,10.943
4,11479,0.549
4,11480,1.698
4,11481,6.112
4,11482,2.026
4,11483,2.252
4,11484,5.292
4,11485,3.779
4,11486,4.516
4,11487,7.232
4,11488,0.118
4,11489,0.795
4,11490,3.657
4,11491,0.529
4,11492,0.182
4,11493,1.385
4,11494,1.518
4,11495,10.797
4,11497,0.194
4,11498,0.075
4,11499,5.459
4,11501,0.233
4,11502,0.086
4,11503,0.095
4,11504,0.263
4,11505,5.733
4,11507,0.096
4,11508,0.230
4,11509,3.468
4,11510,12.792
4,11511,0.037
4,11513,0.107
4,11514,0.099
4,11515,2.296
4,11516,6.102
4,11517,1.771
4,11518,2.596
4,11519,8.550
4,11521,0.220
4,11522,0.109
4,11523,4.150
4,11524,2.454
4,11525,1.612
4,11526,13.177
4,11527,0.103
4,11529,0.118
4,11530,8.860
4,11531,0.097
4,11532,0.077
4,11534,0.101
4,11535,0.082
4,11536,0.099
4,11538,0.216
4,11539,9.106
4,11540,6.803
4,11541,3.370
4,11542,3.029
4,11543,0.743
4,11544,8.572
4,11545,11.700
4,11546,1.102
4,11547,3.312
4,11548,5.976
4,11549,6.662
4,11550,6.418
4,11551,8.502
4,11552,6.801
4,11553,2.150
4,11555,15.224
4,11557,6.770
4,11558,1.200
4,11559,2.822
4,11560,1.367
4,11561,0.544
4,11562,3.281
4,11563,1.601
4,11564,6.062
4,11565,3.639
4,11566,3.638
4,11567,4.938
4,11568,0.455
4,11569,0.758
4,11570,7.109
4,11571,6.264
4,11572,7.185
4,11574,0.176
4,11575,0.242
4,11576,0.458
4,11577,1.642
4,11578,0.212
4,11579,0.084
4,11581,0.122
4,11583,4.039
4,11584,2.080
4,11585,0.453
4,11586,4.804
4,11587,1.461
4,11589,8.569
4,11591,0.101
4,11592,0.187
4,11593,0.076
4,11594,3.064
4,11595,10.157
4,11596,1.253
4,11597,1.095
4,11598,3.855
4,11599,11.650
4,11600,8.224
4,11601,1.668
4,11602,6.544
4,11603,2.289
4,11604,2.279
4,11605,3.441
4,11606,0.117
4,11607,4.851
4,11608,4.181
4,11609,3.733
4,11610,2.680
4,11611,7.984
4,11613,0.221
4,11614,3.990
4,11615,7.092
4,11617,8.823
4,11619,0.247
4,11620,4.505
4,11621,2.483
4,11623,0.205
4,11624,1.120
4,11625,3.721
4,11626,0.905
4,11627,2.274
4,11629,3.066
4,11630,6.929
4,11631,0.104
4,11633,5.102
4,11634,3.318
4,11635,5.968
4,11636,0.108
4,11637,1.763
4,11638,2.108
4,11640,0.270
4,11641,5.031
4,11642,2.432
4,11643,10.591
4,11645,0.101
4,11646,0.080
4,11647,0.095
4,11649,1.533
4,11650,10.318
4,11651,0.155
4,11652,4.036
4,11653,5.367
4,11654,0.402
4,11655,0.077
4,11656,0.805
4,11657,7.327
4,11658,0.109
4,11660,2.177
4,11661,0.108
4,11663,4.573
4,11664,6.489
4,11665,3.365
4,11667,0.109
4,11668,0.113
4,11669,1.048
4,11671,1.661
4,11672,1.860
4,11673,0.092
4,11675,0.219
4,11677,0.487
4,11678,4.946
4,11679,3.024
4,11681,4.781
4,11683,5.414
4,11684,5.108
4,11686,1.752
4,11687,7.116
4,11689,2.178
4,11690,6.281
4,11691,3.201
4,11693,0.940
4,11694,1.175
4,11695,0.561
4,11696,0.602
4,11697,2.540
4,11698,4.838
4,11699,39.714
4,11700,0.697
4,11702,10.068
4,11703,1.893
4,11704,0.031
4,11706,1.174
4,11707,1.585
4,11708,0.139
4,11709,0.106
4,11710,0.719
4,11711,7.642
4,11713,0.222
4,11714,0.099
4,11715,1.114
4,11716,2.311
4,11717,4.449
4,11718,0.556
4,11720,0.223
4,11722,0.572
4,11723,10.753
4,11724,0.145
4,11725,3.603
4,11726,3.950
4,11727,4.793
4,11728,1.654
4,11729,1.177
4,11730,0.154
4,11731,0.353
4,11733,1.191
4,11734,0.102
4,11736,9.480
4,11737,3.258
4,11738,0.220
4,11739,0.108
4,11740,14.205
4,11741,4.513
4,11743,4.063
4,11744,3.042
4,11745,0.225
4,11747,0.217
4,11748,0.232
4,11749,12.850
4,11750,3.895
4,11752,0.241
4,11753,4.185
4,11754,8.022
4,11755,8.581
4,11757,7.856
4,11759,0.184
4,11760,0.084
4,11761,1.365
4,11762,2.296
4,11763,6.312
4,11764,0.074
4,11766,6.632
4,11767,2.506
4,11768,0.464
4,11769,2.415
4,11770,2.169
4,11771,3.333
4,11772,11.755
4,11773,0.967
4,11774,15.765
4,11775,8.437
4,11776,1.927
4,11777,1.453
4,11778,2.221
4,11779,0.079
4,11781,0.112
4,11782,0.107
4,11783,0.217
4,11784,2.202
4,11785,2.277
4,11786,3.127
4,11787,0.304
4,11788,0.540
4,11789,2.393
4,11790,3.097
4,11791,0.754
4,11793,1.658
4,11795,8.285
4,11796,0.482
4,11797,2.979
4,11798,0.097
4,11799,2.609
4,11800,2.191
4,11801,0.115
4,11802,6.965
4,11804,0.272
4,11805,14.875
4,11806,7.590
4,11807,2.479
4,11808,3.692
4,11809,4.634
4,11810,0.888
4,11811,8.536
4,11812,3.598
4,11813,1.430
4,11814,2.290
4,11815,6.158
4,11817,3.301
4,11818,5.646
4,11819,4.029
4,11820,9.608
4,11822,0.934
4,11823,10.765
4,11824,4.831
4,11825,2.322
4,11826,5.499
4,11827,3.017
4,11828,1.210
4,11829,5.782
4,11830,0.831
4,11831,1.549
4,11832,0.555
4,11833,0.309
4,11834,2.916
4,11835,1.875
4,11836,6.623
4,11837,0.208
4,11839,5.992
4,11840,0.122
4,11841,0.971
4,11842,7.729
4,11843,3.454
4,11844,9.639
4,11846,0.213
4,11847,0.074
4,11848,0.236
4,11849,7.777
4,11850,5.829
4,11852,0.157
4,11853,9.574
4,11855,7.286
4,11856,0.136
4,11858,0.092
4,11859,0.083
4,11860,0.087
4,11861,5.480
4,11862,2.336
4,11863,1.106
4,11864,6.513
4,11865,0.103
4,11867,0.218
4,11868,0.106
4,11869,0.336
4,11870,0.113
4,11872,0.109
4,11873,0.110
4,11874,0.216
4,11875,1.285
4,11876,3.597
4,11877,0.317
4,11878,0.538
4,11879,3.798
4,11880,1.676
4,11881,3.174
4,11882,6.441
4,11883,9.164
4,11884,0.878
4,11885,0.100
4,11886,0.103
4,11887,0.166
4,11889,0.138
4,11890,0.120
4,11892,0.198
4,11893,0.077
4,11894,0.085
4,11896,19.759
4,11897,1.206
4,11898,12.140
4,11899,13.877
4,11900,0.110
4,11902,0.224
4,11904,5.133
4,11905,0.094
4,11907,1.574
4,11908,4.634
4,11909,0.676
4,11910,0.601
4,11911,2.844
4,11912,1.020
4,11914,1.115
4,11916,7.887
4,11917,5.346
4,11918,3.754
4,11920,0.996
